Id,CustomerId,Dauer,Transaktionsvolumen,Vertriebsweg,Reklamation,Kreditrating,Geschlecht,Alter,Versicherungstyp,Versicherungssumme,Gehalt,Wechsel
8887,15768233,lang,gering,analog,nicht vorgefallen,435,Male,37.0,8,1143463,98093,Wechsel
1321,15704483,kurz,mittel,analog,vorgefallen,724,Male,40.0,6,0,10614948,kein Wechsel
1369,15722902,lang,gering,digital,nicht vorgefallen,652,Male,50.0,8,12543764,1716094,Wechsel
5579,15578073,durchschnittlich,mittel,analog,vorgefallen,686,Male,22.0,8,0,14233185,kein Wechsel
2603,15583049,lang,gering,analog,nicht vorgefallen,643,Female,34.0,7,16042607,18853311,kein Wechsel
8448,15717191,kurz,mittel,digital,nicht vorgefallen,508,Male,49.0,1,9381741,13246876,Wechsel
8032,15755642,kurz,mittel,digital,nicht vorgefallen,667,Male,34.0,5,0,10290863,kein Wechsel
4184,15635141,lang,mittel,analog,vorgefallen,598,Male,59.0,8,11821042,6019214,Wechsel
6779,15587066,kurz,gering,analog,vorgefallen,535,Male,38.0,2,11927229,19589659,Wechsel
871,15692750,lang,hoch,digital,vorgefallen,629,Female,45.0,7,12981839,921755,Wechsel
6449,15625706,lang,mittel,analog,vorgefallen,693,Male,45.0,2,11654659,2314028,Wechsel
2272,15570835,lang,gering,digital,nicht vorgefallen,491,Female,57.0,4,11204472,4122973,Wechsel
659,15603065,kurz,mittel,digital,vorgefallen,751,Female,30.0,6,0,157661,kein Wechsel
8910,15744873,lang,gering,analog,vorgefallen,657,Female,48.0,5,14359587,10131465,Wechsel
666,15725511,kurz,gering,analog,nicht vorgefallen,559,Female,31.0,3,12707073,16094178,kein Wechsel
415,15809616,durchschnittlich,mittel,analog,vorgefallen,626,Male,26.0,8,0,19142071,kein Wechsel
2161,15569678,lang,gering,digital,vorgefallen,561,Male,32.0,6,16682459,13945198,kein Wechsel
4309,15654000,kurz,gering,digital,vorgefallen,705,Female,35.0,5,0,13399111,Wechsel
5885,15723856,kurz,mittel,digital,nicht vorgefallen,602,Female,29.0,3,888144,6248797,kein Wechsel
7154,15659100,kurz,gering,analog,vorgefallen,605,Male,33.0,9,12815282,14782281,kein Wechsel
4884,15569274,lang,gering,digital,vorgefallen,678,Male,49.0,2,11693311,19505358,Wechsel
6062,15574558,durchschnittlich,mittel,digital,nicht vorgefallen,718,Male,32.0,8,0,4139933,kein Wechsel
9038,15657349,lang,gering,analog,vorgefallen,803,Female,50.0,8,9817302,2245725,Wechsel
8422,15756321,durchschnittlich,gering,analog,vorgefallen,612,Female,52.0,5,14477269,9830257,Wechsel
5243,15684319,lang,gering,digital,vorgefallen,780,Female,37.0,10,9519626,12631039,Wechsel
8099,15661656,kurz,mittel,digital,nicht vorgefallen,633,Male,38.0,2,9190256,10767335,kein Wechsel
5675,15757897,kurz,gering,digital,nicht vorgefallen,766,Female,26.0,3,1042588,42823,kein Wechsel
1808,15576085,kurz,mittel,analog,vorgefallen,739,Male,41.0,5,0,14388225,kein Wechsel
2910,15746139,kurz,gering,analog,vorgefallen,596,Male,33.0,2,13945167,6314212,kein Wechsel
8754,15619045,kurz,mittel,analog,nicht vorgefallen,776,Female,43.0,4,0,1621375,kein Wechsel
2560,15711834,durchschnittlich,gering,analog,vorgefallen,650,Female,30.0,6,0,6799713,Wechsel
9092,15736250,kurz,gering,analog,nicht vorgefallen,781,Male,38.0,2,11781079,6563233,Wechsel
4546,15738248,kurz,mittel,digital,vorgefallen,662,Female,37.0,5,0,15187184,kein Wechsel
2,15619304,kurz,hoch,digital,vorgefallen,502,Female,42.0,8,1596608,11393157,Wechsel
8943,15727350,kurz,gering,analog,vorgefallen,516,Female,37.0,8,11314312,336336,kein Wechsel
6938,15698324,kurz,gering,digital,nicht vorgefallen,725,Female,33.0,4,0,678798,kein Wechsel
8494,15740237,lang,gering,analog,vorgefallen,671,Male,36.0,2,11669527,19320186,Wechsel
9804,15596136,kurz,gering,digital,nicht vorgefallen,637,Female,36.0,9,16693988,7250476,kein Wechsel
850,15572265,lang,mittel,digital,vorgefallen,646,Male,46.0,1,17082655,4504132,Wechsel
8095,15584620,lang,gering,digital,vorgefallen,850,Female,36.0,6,14364416,2210225,Wechsel
3230,15769902,kurz,mittel,digital,nicht vorgefallen,679,Female,33.0,6,0,9801585,kein Wechsel
9585,15610557,durchschnittlich,mittel,digital,nicht vorgefallen,695,Female,35.0,7,7985813,12797766,kein Wechsel
542,15776223,kurz,gering,digital,nicht vorgefallen,597,Female,42.0,4,6474012,10684112,kein Wechsel
9832,15814690,lang,gering,digital,nicht vorgefallen,595,Female,64.0,2,10573632,8993573,Wechsel
3557,15594827,kurz,mittel,analog,nicht vorgefallen,675,Male,34.0,1,12461933,16366756,kein Wechsel
3793,15584037,lang,gering,digital,vorgefallen,727,Male,58.0,5,10691343,258810,Wechsel
5030,15812832,lang,mittel,digital,vorgefallen,562,Male,33.0,8,926592,135425,kein Wechsel
3358,15750638,lang,gering,analog,vorgefallen,705,Female,33.0,5,1167657,19065917,Wechsel
2983,15663939,lang,gering,digital,nicht vorgefallen,523,Male,35.0,8,13878276,18611893,kein Wechsel
4268,15709941,kurz,hoch,digital,vorgefallen,753,Male,46.0,8,0,9074794,Wechsel
613,15805062,durchschnittlich,gering,digital,nicht vorgefallen,667,Male,38.0,1,8720238,7786691,kein Wechsel
7519,15814116,kurz,mittel,digital,vorgefallen,583,Female,42.0,7,0,14403905,kein Wechsel
1252,15658306,kurz,gering,digital,nicht vorgefallen,693,Male,68.0,4,9770599,6156907,kein Wechsel
6851,15779103,lang,mittel,digital,vorgefallen,527,Female,39.0,9,9674889,9471143,kein Wechsel
1335,15576683,durchschnittlich,gering,digital,vorgefallen,568,Female,43.0,9,0,12587079,Wechsel
6852,15738715,kurz,hoch,digital,vorgefallen,600,Female,37.0,4,0,731225,Wechsel
2541,15679770,kurz,sehr hoch,analog,nicht vorgefallen,611,Female,61.0,3,13158359,6623823,Wechsel
8630,15786042,lang,mittel,digital,vorgefallen,706,Female,44.0,2,18593218,6541341,kein Wechsel
1986,15772601,lang,mittel,analog,vorgefallen,845,Female,41.0,2,8173374,19976129,kein Wechsel
8498,15624892,lang,mittel,digital,vorgefallen,712,Male,37.0,7,9397896,6065177,kein Wechsel
5388,15669664,lang,gering,analog,vorgefallen,574,Male,54.0,1,997745,489611,Wechsel
6411,15791172,lang,gering,digital,vorgefallen,672,Female,21.0,1,3574169,2878994,kein Wechsel
282,15643024,lang,gering,digital,nicht vorgefallen,479,Male,35.0,4,13871892,4725179,Wechsel
5893,15641004,durchschnittlich,gering,analog,nicht vorgefallen,605,Female,48.0,10,15031592,13348636,Wechsel
2575,15592736,lang,gering,digital,vorgefallen,551,Male,54.0,5,10299404,17668016,Wechsel
1214,15674148,durchschnittlich,gering,digital,vorgefallen,579,Male,33.0,6,0,9499304,Wechsel
5740,15568885,lang,gering,digital,vorgefallen,620,Female,34.0,8,10225157,12067209,Wechsel
136,15802381,lang,gering,analog,nicht vorgefallen,461,Female,34.0,5,6366393,16778428,kein Wechsel
5370,15728564,kurz,mittel,analog,nicht vorgefallen,682,Male,41.0,6,0,13415809,Wechsel
140,15698932,lang,gering,digital,vorgefallen,756,Male,44.0,10,13745209,1895439,Wechsel
36,15788448,durchschnittlich,gering,analog,nicht vorgefallen,490,Male,31.0,3,14526023,11406677,kein Wechsel
40,15619360,durchschnittlich,gering,digital,vorgefallen,472,Male,40.0,4,0,7015422,kein Wechsel
118,15661670,lang,gering,digital,vorgefallen,524,Female,31.0,8,10781863,19972539,Wechsel
8163,15572050,lang,gering,digital,nicht vorgefallen,768,Male,48.0,3,12283158,2453389,Wechsel
5250,15720820,lang,mittel,analog,nicht vorgefallen,462,Female,24.0,9,6988109,6442102,kein Wechsel
5683,15651664,kurz,gering,digital,vorgefallen,615,Female,61.0,1,1042677,6284564,Wechsel
209,15612087,kurz,gering,analog,nicht vorgefallen,671,Male,45.0,2,10637685,15826462,kein Wechsel
2042,15635459,lang,mittel,digital,vorgefallen,667,Female,27.0,3,1061165,367471,kein Wechsel
8454,15619083,kurz,mittel,digital,nicht vorgefallen,502,Female,35.0,6,0,8061847,kein Wechsel
7658,15666297,durchschnittlich,hoch,analog,vorgefallen,706,Female,53.0,3,0,8847902,Wechsel
7101,15796569,durchschnittlich,gering,analog,nicht vorgefallen,831,Female,44.0,10,0,4772933,kein Wechsel
8280,15745716,durchschnittlich,mittel,analog,nicht vorgefallen,706,Male,53.0,7,0,11793917,kein Wechsel
2255,15681506,durchschnittlich,mittel,digital,nicht vorgefallen,478,Male,43.0,1,0,19791643,kein Wechsel
2431,15782247,kurz,hoch,digital,nicht vorgefallen,540,Male,22.0,4,0,18623326,Wechsel
6440,15772559,kurz,gering,analog,nicht vorgefallen,790,Female,47.0,10,14863621,1611996,Wechsel
2540,15769703,lang,gering,analog,vorgefallen,550,Female,45.0,8,11125759,9762342,Wechsel
2035,15799825,kurz,mittel,digital,nicht vorgefallen,583,Female,44.0,8,0,2743162,kein Wechsel
6720,15647207,kurz,mittel,digital,vorgefallen,609,Male,26.0,7,0,9846399,kein Wechsel
5802,15716236,kurz,mittel,digital,vorgefallen,499,Male,35.0,10,0,1072254,kein Wechsel
9284,15705544,kurz,gering,analog,nicht vorgefallen,633,Male,61.0,3,15720148,5036863,kein Wechsel
2752,15626787,durchschnittlich,gering,analog,vorgefallen,698,Female,31.0,8,18507826,11533774,Wechsel
7283,15795690,kurz,gering,digital,nicht vorgefallen,667,Male,31.0,3,9951391,18965726,kein Wechsel
7813,15592751,lang,gering,digital,vorgefallen,684,Female,63.0,3,8124579,6964331,Wechsel
9469,15674573,kurz,gering,digital,nicht vorgefallen,713,Female,25.0,4,12117297,5626898,kein Wechsel
2991,15699284,kurz,gering,digital,vorgefallen,584,Male,49.0,8,17271344,11386081,Wechsel
9317,15585249,kurz,gering,digital,vorgefallen,741,Male,42.0,6,10603652,19468678,Wechsel
5933,15594340,kurz,gering,digital,vorgefallen,569,Male,41.0,4,12024349,16315003,Wechsel
767,15677921,lang,mittel,analog,vorgefallen,720,Male,60.0,9,11592062,15755208,Wechsel
2763,15654495,lang,gering,digital,nicht vorgefallen,706,Female,47.0,6,12062189,1408037,Wechsel
9970,15587133,kurz,mittel,digital,vorgefallen,518,Male,42.0,7,15102705,11937736,kein Wechsel
1342,15640268,durchschnittlich,gering,digital,nicht vorgefallen,652,Male,71.0,4,0,1201071,kein Wechsel
2117,15652540,kurz,mittel,analog,nicht vorgefallen,683,Male,31.0,2,0,7732678,kein Wechsel
4409,15781598,lang,gering,analog,nicht vorgefallen,756,Male,41.0,6,14904992,5042236,Wechsel
1832,15600710,kurz,gering,digital,vorgefallen,620,Male,22.0,0,0,3258945,kein Wechsel
6013,15609899,durchschnittlich,gering,digital,vorgefallen,548,Male,37.0,4,0,12176368,kein Wechsel
5278,15799300,lang,gering,digital,vorgefallen,510,Male,31.0,0,11368863,3309941,Wechsel
9323,15815316,kurz,sehr hoch,digital,vorgefallen,644,Male,50.0,9,768170,19637113,Wechsel
2092,15757408,durchschnittlich,hoch,analog,nicht vorgefallen,655,Male,38.0,3,25089809,810540,Wechsel
9029,15722701,lang,gering,digital,vorgefallen,594,Male,18.0,1,13269473,16768956,kein Wechsel
6253,15675337,lang,gering,digital,nicht vorgefallen,395,Female,34.0,5,10601159,1737657,Wechsel
597,15567446,lang,gering,digital,nicht vorgefallen,646,Male,39.0,9,11157441,3083851,kein Wechsel
6619,15586517,kurz,gering,digital,nicht vorgefallen,647,Male,32.0,5,9704116,2313273,kein Wechsel
336,15740476,lang,mittel,analog,nicht vorgefallen,659,Female,32.0,3,15092374,17465251,kein Wechsel
3861,15615126,kurz,mittel,analog,vorgefallen,780,Female,37.0,3,0,18215681,Wechsel
6542,15785831,kurz,gering,digital,nicht vorgefallen,591,Male,35.0,7,18302725,5602879,kein Wechsel
1205,15724307,kurz,gering,analog,nicht vorgefallen,780,Male,76.0,10,12131388,6487233,kein Wechsel
2634,15680278,durchschnittlich,gering,digital,vorgefallen,661,Female,42.0,9,7536144,2760812,Wechsel
8443,15567897,lang,gering,digital,nicht vorgefallen,619,Male,23.0,5,1327251,14391333,kein Wechsel
2037,15678146,durchschnittlich,gering,analog,vorgefallen,668,Female,24.0,7,17396232,10645711,Wechsel
6684,15746333,kurz,hoch,digital,vorgefallen,562,Female,57.0,3,0,655497,Wechsel
7942,15661409,kurz,gering,digital,nicht vorgefallen,542,Female,42.0,1,0,17825658,Wechsel
7417,15736533,lang,gering,digital,vorgefallen,730,Female,37.0,5,12405303,11859167,kein Wechsel
4571,15761775,lang,mittel,digital,nicht vorgefallen,598,Male,20.0,8,18029384,295527,kein Wechsel
6380,15642162,lang,gering,digital,vorgefallen,603,Male,35.0,1,12340769,15254189,Wechsel
4922,15751203,kurz,mittel,digital,nicht vorgefallen,702,Male,26.0,5,5673847,10044222,Wechsel
9997,15584532,kurz,gering,analog,nicht vorgefallen,709,Female,36.0,7,0,4208558,Wechsel
4909,15787258,durchschnittlich,mittel,digital,vorgefallen,596,Female,29.0,6,0,11669677,kein Wechsel
7806,15750410,kurz,gering,digital,nicht vorgefallen,680,Female,25.0,4,1238165,9016235,kein Wechsel
9311,15608381,lang,gering,digital,vorgefallen,585,Male,50.0,2,12584566,943931,Wechsel
7681,15633608,kurz,mittel,digital,nicht vorgefallen,641,Male,33.0,2,1461936,5579683,Wechsel
535,15776780,kurz,gering,digital,vorgefallen,608,Male,59.0,1,0,7064964,Wechsel
8904,15737735,durchschnittlich,gering,digital,nicht vorgefallen,683,Male,40.0,4,950531,11681654,Wechsel
451,15785798,kurz,mittel,analog,nicht vorgefallen,850,Male,40.0,9,0,11923233,kein Wechsel
7517,15771409,kurz,gering,digital,vorgefallen,586,Male,58.0,7,15193363,16296005,Wechsel
7831,15635143,kurz,mittel,analog,nicht vorgefallen,749,Male,42.0,2,5672683,18554335,kein Wechsel
6118,15656100,kurz,gering,analog,vorgefallen,632,Female,49.0,5,1679627,14020121,kein Wechsel
2497,15748123,kurz,mittel,digital,nicht vorgefallen,613,Male,20.0,3,0,14961377,kein Wechsel
6821,15704209,kurz,mittel,analog,nicht vorgefallen,802,Female,39.0,7,12014596,5949701,Wechsel
7341,15815095,durchschnittlich,mittel,analog,vorgefallen,850,Male,54.0,7,10818581,240934,Wechsel
9156,15679551,durchschnittlich,gering,digital,nicht vorgefallen,504,Female,46.0,2,16376484,16512255,Wechsel
1963,15771139,lang,mittel,digital,vorgefallen,578,Male,34.0,8,14748723,6668077,kein Wechsel
6017,15782404,kurz,gering,analog,vorgefallen,487,Female,34.0,2,960195,90850,kein Wechsel
3858,15658449,kurz,gering,analog,nicht vorgefallen,695,Male,45.0,9,4313465,7733035,kein Wechsel
7453,15702571,lang,hoch,digital,nicht vorgefallen,778,Female,35.0,1,15195819,13123837,Wechsel
2486,15745001,durchschnittlich,mittel,digital,vorgefallen,683,Female,36.0,7,0,10478659,kein Wechsel
5408,15638257,durchschnittlich,mittel,digital,nicht vorgefallen,682,Female,54.0,0,8310272,5413293,kein Wechsel
7877,15793070,durchschnittlich,mittel,digital,vorgefallen,494,Female,41.0,2,6997466,18842613,Wechsel
3471,15743582,kurz,gering,digital,nicht vorgefallen,632,Female,27.0,3,10737582,6270338,kein Wechsel
1698,15807595,lang,mittel,digital,vorgefallen,485,Male,51.0,7,14424459,5111314,Wechsel
6340,15659064,durchschnittlich,mittel,digital,nicht vorgefallen,790,Male,37.0,8,0,14941841,kein Wechsel
6224,15616122,kurz,mittel,digital,nicht vorgefallen,777,Male,39.0,8,0,1861352,kein Wechsel
1815,15583499,kurz,gering,digital,nicht vorgefallen,510,Male,32.0,9,10332478,461277,kein Wechsel
2419,15722765,durchschnittlich,gering,analog,nicht vorgefallen,580,Female,57.0,0,13682099,10852874,kein Wechsel
9451,15571586,durchschnittlich,gering,digital,vorgefallen,524,Male,29.0,3,15903545,270531,Wechsel
1084,15591257,kurz,mittel,digital,vorgefallen,796,Male,24.0,8,0,6134937,kein Wechsel
6875,15665283,kurz,sehr hoch,analog,nicht vorgefallen,610,Female,57.0,7,7209295,11322882,Wechsel
5220,15753174,lang,hoch,digital,vorgefallen,571,Male,37.0,9,13959298,10415265,Wechsel
2495,15666548,lang,hoch,digital,vorgefallen,466,Female,56.0,2,11192013,19763411,Wechsel
2007,15727384,lang,gering,analog,nicht vorgefallen,705,Female,43.0,10,14654778,1007255,Wechsel
3625,15781678,durchschnittlich,mittel,digital,nicht vorgefallen,470,Male,31.0,4,5573292,10379253,kein Wechsel
3554,15662865,durchschnittlich,mittel,analog,nicht vorgefallen,658,Male,36.0,1,0,8492742,kein Wechsel
7079,15704081,lang,mittel,digital,nicht vorgefallen,595,Male,30.0,9,13068211,5786288,kein Wechsel
7803,15691504,lang,gering,analog,vorgefallen,619,Female,52.0,8,12409913,2390452,kein Wechsel
9117,15600280,kurz,mittel,analog,vorgefallen,703,Female,32.0,6,0,3360652,kein Wechsel
1861,15786852,lang,mittel,digital,nicht vorgefallen,565,Female,38.0,2,15865129,17944528,kein Wechsel
3782,15680449,lang,gering,digital,vorgefallen,431,Female,44.0,2,1388437,3768831,Wechsel
417,15695632,kurz,gering,digital,nicht vorgefallen,556,Female,39.0,9,8958835,948981,kein Wechsel
1695,15704250,kurz,mittel,analog,vorgefallen,506,Male,34.0,7,0,1158421,kein Wechsel
9748,15680201,lang,mittel,digital,vorgefallen,627,Male,24.0,5,1027732,5679302,Wechsel
2654,15759874,kurz,gering,digital,vorgefallen,532,Male,44.0,3,14859555,7483864,Wechsel
602,15782569,kurz,gering,analog,nicht vorgefallen,687,Female,72.0,9,0,698294,kein Wechsel
3844,15568915,kurz,gering,digital,vorgefallen,681,Male,38.0,6,15372247,10131976,kein Wechsel
3477,15701908,durchschnittlich,gering,digital,nicht vorgefallen,623,Female,40.0,7,0,2590412,kein Wechsel
3468,15769586,kurz,mittel,digital,nicht vorgefallen,820,Female,49.0,1,0,11908725,kein Wechsel
1901,15781034,durchschnittlich,mittel,analog,nicht vorgefallen,796,Male,67.0,5,0,5487102,kein Wechsel
6216,15726634,kurz,gering,digital,vorgefallen,479,Male,47.0,1,0,9527083,kein Wechsel
3671,15616666,lang,mittel,analog,nicht vorgefallen,646,Female,52.0,6,1117394,6836718,kein Wechsel
339,15807923,lang,gering,digital,vorgefallen,716,Female,39.0,10,11530131,435274,Wechsel
7758,15684358,kurz,mittel,digital,nicht vorgefallen,711,Male,41.0,3,0,19374757,kein Wechsel
9827,15807312,durchschnittlich,mittel,analog,nicht vorgefallen,602,Male,33.0,5,0,6403834,kein Wechsel
4037,15807563,kurz,gering,analog,vorgefallen,841,Female,52.0,5,0,18323971,Wechsel
3941,15603170,kurz,gering,digital,vorgefallen,654,Male,32.0,9,12145565,19006853,Wechsel
2346,15706163,lang,gering,analog,vorgefallen,518,Male,46.0,4,11362593,9272742,Wechsel
5257,15628600,lang,hoch,digital,nicht vorgefallen,807,Female,31.0,1,14106918,19425711,kein Wechsel
9683,15607112,kurz,mittel,analog,nicht vorgefallen,606,Male,32.0,6,0,3654063,kein Wechsel
5908,15641934,durchschnittlich,gering,digital,vorgefallen,749,Female,46.0,9,6658281,7875312,Wechsel
4767,15688876,durchschnittlich,mittel,digital,nicht vorgefallen,685,Male,39.0,9,0,1882606,kein Wechsel
1251,15814930,lang,gering,digital,vorgefallen,588,Female,40.0,10,12553451,12150418,Wechsel
9859,15615430,lang,gering,digital,nicht vorgefallen,678,Male,55.0,4,12964691,1841251,Wechsel
2274,15808044,kurz,hoch,digital,vorgefallen,580,Female,65.0,9,10680426,10789069,Wechsel
9199,15609083,kurz,gering,digital,vorgefallen,544,Female,26.0,6,0,1002004,Wechsel
1863,15641183,durchschnittlich,gering,digital,vorgefallen,731,Male,25.0,8,9695021,9787792,kein Wechsel
1552,15718779,kurz,gering,digital,nicht vorgefallen,780,Male,34.0,1,0,6480404,kein Wechsel
6045,15784594,lang,mittel,digital,nicht vorgefallen,549,Female,37.0,1,13062234,12849994,kein Wechsel
2327,15613713,kurz,gering,digital,nicht vorgefallen,644,Male,30.0,5,4492888,1077146,kein Wechsel
2337,15660688,durchschnittlich,mittel,analog,vorgefallen,701,Female,35.0,9,0,17099686,kein Wechsel
1661,15806447,lang,mittel,digital,nicht vorgefallen,690,Male,32.0,0,10668352,13791649,kein Wechsel
5551,15800251,lang,mittel,digital,vorgefallen,583,Female,26.0,10,7283556,9679215,kein Wechsel
749,15698839,lang,mittel,digital,nicht vorgefallen,460,Male,46.0,4,12755997,1269525,Wechsel
2621,15760102,kurz,gering,digital,vorgefallen,551,Female,36.0,5,0,18347912,kein Wechsel
7838,15588560,lang,gering,digital,nicht vorgefallen,569,Female,32.0,8,14533043,13203865,kein Wechsel
9525,15699415,kurz,gering,digital,vorgefallen,618,Female,46.0,6,15021371,12066846,Wechsel
3931,15774133,kurz,gering,analog,nicht vorgefallen,706,Female,35.0,8,17803253,4218168,kein Wechsel
5870,15780142,kurz,gering,digital,vorgefallen,632,Male,43.0,2,10001351,2427532,kein Wechsel
7617,15678779,kurz,mittel,analog,nicht vorgefallen,502,Male,33.0,7,0,408252,kein Wechsel
897,15782390,kurz,gering,digital,vorgefallen,621,Female,40.0,6,0,15515525,kein Wechsel
6733,15709741,kurz,gering,digital,vorgefallen,668,Male,28.0,4,10714127,19301871,kein Wechsel
4149,15621435,kurz,gering,analog,vorgefallen,623,Female,39.0,1,1609032,7877436,kein Wechsel
6161,15666430,kurz,mittel,analog,vorgefallen,579,Male,38.0,8,0,9176367,kein Wechsel
