PhraseId,Phrase,Sentiment
132184,"For once , a movie does not proclaim the truth about two love-struck somebodies , but permits them time and space to convince us of that all on their own .",3
132208,"A dull , somnambulant exercise in pretension whose pervasive quiet is broken by frequent outbursts of violence and noise .",0
132228,Paxton 's uneven directorial debut fails to unlock the full potential of what is in many ways a fresh and dramatically substantial spin on the genre .,2
132249,"Watching the chemistry between Freeman and Judd , however , almost makes this movie worth seeing .",3
132261,The attempt to build up a pressure cooker of horrified awe emerges from the simple fact that the movie has virtually nothing to show .,0
132286,There 's something about a marching band that gets me where I live .,2
132297,Serious movie-goers embarking upon this journey will find that The Road to Perdition leads to a satisfying destination .,4
132314,"It 's mildly sentimental , unabashedly consumerist ... studiously inoffensive and completely disposable .",1
132329,Serving Sara is little more than a mall movie designed to kill time .,1
132340,"A dull , dumb and derivative horror film .",0
132348,"Wimps out by going for that PG-13 rating , so the more graphic violence is mostly off-screen and the sexuality is muted .",1
132370,"While this movie , by necessity , lacks Fellowship 's heart , Two Towers outdoes its spectacle .",3
132389,"The performers are so spot on , it is hard to conceive anyone else in their roles .",4
132403,"Asks what truth can be discerned from non-firsthand experience , and specifically questions cinema 's capability for recording truth .",3
132422,It 's a mystery how the movie could be released in this condition .,1
132433,"Extremely well acted by the four primary actors , this is a seriously intended movie that is not easily forgotten .",4
132452,"A formula family tearjerker told with a heavy Irish brogue ... accentuating , rather than muting , the plot 's saccharine thrust .",3
132474,The stunt work is top-notch ; the dialogue and drama often food-spittingly funny .,3
132486,A mischievous visual style and oodles of charm make ` Cherish ' a very good -LRB- but not great -RRB- movie .,3
132506,"Ends up being mostly about ravishing costumes , eye-filling , wide-screen production design and Joan 's wacky decision to stand by her man , no matter how many times he demonstrates that he 's a disloyal satyr .",2
132544,A four star performance from Kevin Kline who unfortunately works with a two star script .,3
132558,"Talk To Her is not the perfect movie many have made it out to be , but it 's still quite worth seeing .",3
132576,Wilco is a phenomenal band with such an engrossing story that will capture the minds and hearts of many .,4
132592,"It may not be a huge cut of above the rest , but I enjoyed Barbershop .",3
132605,A gripping documentary that reveals how deep the antagonism lies in war-torn Jerusalem .,3
132620,"All movie long , City by the Sea swings from one approach to the other , but in the end , it stays in formula -- which is a waste of De Niro , McDormand and the other good actors in the cast .",1
132656,"Miyazaki 's nonstop images are so stunning , and his imagination so vivid , that the only possible complaint you could have about Spirited Away is that there is no rest period , no timeout .",4
132689,"No French people were harmed during the making of this movie , but they were insulted and the audience was put through torture for an hour and a half .",0
132713,"Instead of making his own style , director Marcus Adams just copies from various sources -- good sources , bad mixture",0
132734,"After seeing ` Analyze That , ' I feel better already .",3
132745,Very predictable but still entertaining,3
132748,Do n't wait to see this terrific film with your kids -- if you do n't have kids borrow some .,3
132766,It thankfully goes easy on the reel\/real world dichotomy that -LRB- Jaglom -RRB- pursued with such enervating determination in Venice\/Venice .,3
132790,"A subtle , humorous , illuminating study of politics , power and social mobility .",3
132805,"For all its visual panache and compelling supporting characters , the heart of the film rests in the relationship between Sullivan and his son .",4
132823,"There 's a delightfully quirky movie to be made from curling , but Brooms is n't it .",1
132838,"The animation is competent , and some of the gags are quite funny , but Jonah ... never shakes the oppressive , morally superior good-for-you quality that almost automatically accompanies didactic entertainment .",2
132868,"A venturesome , beautifully realized psychological mood piece that reveals its first-time feature director 's understanding of the expressive power of the camera .",4
132890,A film with contemporary political resonance illustrated by a winning family story .,3
132901,It 's not too much of anything .,1
132906,"It dabbles all around , never gaining much momentum .",1
132916,An enjoyable experience .,4
132918,"With the dog days of August upon us , think of this dog of a movie as the cinematic equivalent of high humidity .",1
132938,"... the story is far-flung , illogical , and plain stupid .",0
132949,"If they broke out into elaborate choreography , singing and finger snapping it might have held my attention , but as it stands I kept looking for the last exit from Brooklyn .",1
132981,I loved the look of this film .,3
132985,Elmo touts his drug as being 51 times stronger than coke .,2
132998,A brutally honest documentary about a much anticipated family reunion that goes wrong thanks to culture shock and a refusal to empathize with others .,2
133022,And adults will at least have a dream image of the West to savor whenever the film 's lamer instincts are in the saddle .,1
133045,The lousy lead performances ... keep the movie from ever reaching the comic heights it obviously desired .,1
133060,The lack of naturalness makes everything seem self-consciously poetic and forced ... It 's a pity that -LRB- Nelson 's -RRB- achievement does n't match his ambition .,0
133082,Coral Reef Adventure is a heavyweight film that fights a good fight on behalf of the world 's endangered reefs -- and it lets the pictures do the punching .,3
